timestamps,tweet_id,entity,sentiment,message
2025-12-08T01:52:21.197547,12444,WorldOfCraft,Irrelevant,"Very Nice Demon Hunter Blood Elf Statue!! 
Painter, photographer - Helen|N.May Sculptor - Vladislav Kortikov
#Warcraft #worldofwarcraft  #Wowboost #wowboosting  #WoWClassic #beauty #art pic.twitter.com/F8KS8DayNB"
2025-12-08T01:55:10.838554,1088,AssassinsCreed,Positive,"Assassin's Creed III
I loved the opening! It makes you want to play the games before it! I will enjoy this more when I beat the other ones 1st! pic.twitter.com/oKwZXbNWXw"
2025-12-08T01:58:52.115141,8305,Microsoft,Negative,"Suspicion and Anger Towards Microsoft Rises After Windows 10 Search Failure 
tech.slashdot.org/story/20/02/09… 

Even local file searches on users' own PC's were failing, yet Microsoft blamed a ""third-party networking fiber provider""."
2025-12-08T02:03:38.163676,3254,Facebook,Irrelevant,"followed you , DM and let me at least share on here facebook etc. reggae is magical"
2025-12-08T02:08:56.647371,11750,Verizon,Neutral,I’ve got #RedTeam winning round 2! Share who you think will take it and you could win an #iPhone12 Pro with 5G! Which team will get the first :dragon:? Tune in to find out. @Verizon #5GJustGotReal #VerizonWRsweeps twitter.com/i/events/13165…
2025-12-08T02:14:15.219265,6055,FIFA,Irrelevant,"Former Arsenal and West Ham player Alex Song has taken his case to FIFA after being sacked by FC Sion.

The 32-year-old was one of nine players to lose his job when the Swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus"
2025-12-08T02:16:55.253703,3621,Cyberpunk2077,Negative,This is so upsetting 😭
2025-12-08T02:20:07.202130,8985,Nvidia,Neutral,@VikramKalabi This is a more reasonable trajectory for PAM4 in NVIDIA’s lineup.
2025-12-08T02:21:46.965772,930,AssassinsCreed,Positive,😅 I love you guys. 😘
2025-12-08T02:25:40.198108,1961,CallOfDutyBlackopsColdWar,Irrelevant,You mean real life crack epidemic?
2025-12-08T02:28:18.901317,12469,WorldOfCraft,Irrelevant,"The various people in a bad PvP chat 🤣⁠

Visit out website at wowroleplaying.com
Twitch.tv/wowroleplaying

#warcraftmemes #warcraft #worldofwarcraft #alliance #horde #battleforazeroth #azeroth #forthealliance #forthehorde  #warcraftphotography #videogames #twitchtv #mmorpg https://t.co/w3aNoVPLAH"
2025-12-08T02:28:39.746752,5068,GrandTheftAuto(GTA),Positive,I wanna do this shit
2025-12-08T02:30:22.255803,12664,WorldOfCraft,Neutral,I just earned the [Can't Stop Won't Stop] Achievement! #Warcraft #Rhaona #Tichondrius #Sylvanas
2025-12-08T02:35:07.960402,6891,johnson&johnson,Negative,fuck...
2025-12-08T02:36:31.136272,452,ApexLegends,Positive,"Woohoooo Next #ApexLegends comic is out !!! These are getting so juicy !!! 

youtu.be/RtEUnyYvjU0 https://t.co/h8humm5KF9"
2025-12-08T02:41:25.098492,12887,Xbox(Xseries),Negative,Series X is fucking huge wtf
2025-12-08T02:42:18.606626,6272,FIFA,Negative,Why does nobody want to sign for my @FGRFC_Official fifa 20 side I’m livid Messi being a pure uppity cunt
2025-12-08T02:44:23.924246,10849,TomClancysGhostRecon,Neutral,"WTF HAPPENED SJDKDKS #GhostReconWildlands #PS4share

store.playstation.com/#!/en-gb/tid=C… https://t.co/B80CZPXmfL"
2025-12-08T02:48:26.673965,3314,Facebook,Negative,"The e-commerce giant, along with Google, Apple and Facebook, are being investigated for potential violations of US antitrust law. bit.ly/3hrySXL"
2025-12-08T02:52:48.646221,2653,Borderlands,Neutral,Shitting around | Borderlands 3 | Part 5.5 twitch.tv/slayer3000bot
2025-12-08T02:52:52.206950,13033,Xbox(Xseries),Irrelevant,"How many of you have bought the season 6 battle pass for Modern war zone? Personally it’s fucking sicko mode 🔥🔥🔥
•
•
•
•
•
#CallofDutyModernWarfare #CallOfDuty #Warzone #XboxSeriesX #PlayStation5 #season6 #battlepass #COVID19 #youtubers #fun #videogames #mw #xbox #viral pic.twitter.com/rZR47HAdWV"
2025-12-08T02:55:41.274221,7955,MaddenNFL,Negative,@EAMaddenNFL adjust @K1 ratings you clowns disrespected him GOING OFF
2025-12-08T03:01:19.454355,7267,LeagueOfLegends,Positive,"Yuumi - super cool fucking cat
Braum - such a good person
Neeko - damn funny
Janna - she would take good care"
2025-12-08T03:06:35.423350,11900,Verizon,Irrelevant,"John Legere is up to his old tricks again, mocking Verizon on social media tech.dsmenders.com/john-legere-is… https://t.co/PjK8DB02kz"
2025-12-08T03:09:03.740505,2752,Borderlands,Neutral,"Borderlands® 3
Firebug (Bronze)
Sabotage all statues for Ember. #PS4share store.playstation.com/#!/en-us/tid=C… https://t.co/oFsFGEemkq"
2025-12-08T03:13:30.785685,11046,TomClancysGhostRecon,Negative,Am I the only one experiencing so many bug with @GhostRecon?
2025-12-08T03:16:36.981432,5987,HomeDepot,Negative,@HomeDepot   Your customer service is atrocious. @RIDGIDPower @RIDGIDtoday impact driver not fixed after 3 weeks. Being given the run around on LSA service agreement. Even w documentation in hand.  #HomeDepot #Ridgidtoday
2025-12-08T03:18:41.878838,9496,Overwatch,Positive,Don’t tweet much but here’s what I’ve been up to on the island. Not playing much #overwatch anymore but great fun watching and building the comp lounge. 4v4 though... #ACNH #owl #AnimalCrossing https://t.co/Hnq6uYO8iq
2025-12-08T03:24:27.221489,7393,LeagueOfLegends,Positive,No i like u motherfucker now kiss me
2025-12-08T03:28:08.853317,6219,FIFA,Irrelevant,You are not reading this by mistake I can beat you in FIFA
2025-12-08T03:32:53.868157,6593,Fortnite,Irrelevant,By far my best stream without a raid!! We were hovering around 12-15 viewers for about an hour and gained a boat load of follows. Much love!! #WubbleNation #fortnite #savetheworld pic.twitter.com/ONtb94ufAj
2025-12-08T03:37:33.705021,8451,NBA2K,Negative,It’s ridiculous and embarrassing how unplayable @NBA2K is when there’s any form of lag
2025-12-08T03:38:17.092426,1792,CallOfDutyBlackopsColdWar,Irrelevant,bruuuhhh wtf is wrong with these gay ass pc players
2025-12-08T03:43:00.807700,11755,Verizon,Neutral,"OneSearch, Verizon Media’s new search engine, sounds awfully familiar dlvr.it/RNFth4 https://t.co/Imf8rzmzCc"
2025-12-08T03:43:04.611304,6029,FIFA,Negative,Fifa 20 is the worst fifa of all time!
2025-12-08T03:46:17.441668,10602,RedDeadRedemption(RDR),Neutral,Red Dead Redemption 2! Now live on twitch.tv/marcel_kiefer
2025-12-08T03:50:31.148328,9572,Overwatch,Neutral,FACTS KING TALK THAT SHIT SO MUCH THEY DONT NOTICE
2025-12-08T03:54:35.913769,4621,Google,Neutral,"BTC scammers breach Twitter accounts of Bill Gates, Obama, Google, Apple, Uber dlvr.it/Rbkcdk"
2025-12-08T03:55:52.021543,11463,TomClancysRainbowSix,Neutral,"@Ubisoft @Rainbow6Game look at those hacks, let’s get this guy banned, his username is BrownManKiller pic.twitter.com/6D7LKsmvV2"
2025-12-08T03:58:40.563298,353,Amazon,Neutral,#AmazonPrimeDayQuiz  I played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in/game/share/gS1…
2025-12-08T04:04:01.588221,2336,CallOfDuty,Neutral,"Activision confirms that 2020's Call of Duty title is Black Ops: Cold War: Know your history, or be doomed to repeat it. dlvr.it/Rf3VSg"
2025-12-08T04:07:06.429726,8377,Microsoft,Irrelevant,Stupid little fucking baby children  are just full-grown adults copy-pasted in microsoft Paint and squeegee-ed down disproportionately but with the same lack of dancing skills at public weddings
2025-12-08T04:07:44.109199,4951,GrandTheftAuto(GTA),Positive,This is so cool!
2025-12-08T22:59:24.445923,3639,Cyberpunk2077,Neutral,"#Cyberpunk2077 has been delayed again!
To pass the time, why not grab an exciting #cyberpunk #book ?
#BehindBlueEyes is as if #BladeRunner and #GhostintheShell had a baby.
Dark, gritty, sexy and full of action! 
amazon.com/gp/aw/d/B088GS…
#cyborg #amreading https://t.co/kOgYRly4Xs"
2025-12-08T23:04:50.992195,6750,Fortnite,Positive,"Rue it´s so beautiful😍❤️

#Fortnite #FortniteArt #FortniteSeason3 #digitalart #digitaldrawing pic.twitter.com/OrQuuDxMvJ"
2025-12-08T23:08:56.968870,4158,CS-GO,Positive,bhopping in csgo is so cozy
2025-12-08T23:10:10.985894,1694,CallOfDutyBlackopsColdWar,Positive,FUCKING FINALLLLYYYYYYYYY
2025-12-08T23:13:36.779659,4554,Google,Negative,Why Google sucks: Google white-washes uniformed publics by categorizing bias
2025-12-08T23:17:09.890106,10708,RedDeadRedemption(RDR),Neutral,"""I'm really sorry for you, son, it's a hell of a thing."" - Arthur Morgan being diagnosed with Tuberculosis on Red Dead Redemption 2."
2025-12-08T23:19:33.057752,9672,PlayStation5(PS5),Positive,More beautiful than most girls i know.. #PS5Reveal #PlayStation5 #PS5 pic.twitter.com/6KP3tewy6r
2025-12-08T23:20:29.721545,201,Amazon,Neutral,Across the Fourwinds is the first book of the Maidstone Chronicles #YAfantasy series. The beginning of a wondrous journey. (Amazon Reviewer) @MaidstoneBooks smarturl.it/ll9ggf https://t.co/daktuplybe
2025-12-08T23:24:43.668438,10309,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,"PTA PUBG ban is unconstitutional in nature because it violates  article 18 of the constitution of the islamic republic of pakistan. The employees involved should be suspended
 #PTALiftBanOnPUBG
#unbanpubginpakistan 
#SavePakistanEsports 
 @PTAofficialpk @ZakaWaqar pic.twitter.com/Pxh87DXB2Z"
2025-12-08T23:25:14.944279,6303,FIFA,Irrelevant,HOW DID I MISS THIS I CANT EVEN BLAME SCHOOL ARE YOU KIDDING ME
2025-12-08T23:27:25.211873,4050,CS-GO,Positive,Wow
2025-12-08T23:29:42.922603,126,Amazon,Neutral,This dangerous 'party drug' has been everywhere — even on Amazon nbcnews.com/feature/nbc-ou… via @nbcnews
2025-12-08T23:35:42.742419,2769,Borderlands,Positive,"I FINALLY finished Borderlands 3! It's taken a while, but I'm so proud of myself. :D Now onto the Guns, Love, and Tentacles DLC, I'm so excited! I love Wainwright and Hammerlock so much and they make a great couple, so seeing them get married will be awesome!"
2025-12-08T23:38:36.179112,4313,CS-GO,Neutral,The Russians from cs:go are starting to invade Osu...
2025-12-08T23:41:48.008745,6297,FIFA,Irrelevant,We may not be able to stream today you lot we have a problem Xbox is not letting me stream Fifa 21 and it’s so annoying I’ll try and find ways arround it and might still be able to stream but if not I’ll keep you updated on when I’ll be live again 😢
2025-12-08T23:43:51.680659,1264,Battlefield,Positive,"I started getting back into playing Battlefield Hardline.

It's different than the other games, but very interesting urban warfare and interesting weapons and gadgets.

#BattlefieldHardline"
2025-12-08T23:49:06.194815,10646,RedDeadRedemption(RDR),Neutral,Red Dead Redemption pic.twitter.com/qNN6Cnz5YQ
2025-12-08T23:50:25.636847,11957,Verizon,Negative,Old lady threatened me and said she was going to cancel her Verizon service because I told her we dont work on computers and cant fix it......like bro what🤣🤣
2025-12-08T23:54:14.858637,8318,Microsoft,Negative,Why didn’t anyone think of this acronym for BLM (Batteries Lives Matter) @Microsoft pls fix this problem and give us built in batteries like how @Sony has for their controllers damn!
2025-12-08T23:55:49.709064,3080,Dota2,Positive,FUCKING FINALLY
2025-12-08T23:59:33.568684,2734,Borderlands,Positive,surprise i still love #borderlands ' jack pic.twitter.com/hAuwN4M4pS
2025-12-09T00:01:07.684570,397,Amazon,Positive,"#Amazon Best Seller!

Screen Cleaner Kit - Best for LED & LCD TV,...

$19.95

amazon.com/Screen-Cleaner… https://t.co/mrUD2zbLfT"
2025-12-09T00:04:06.144197,12949,Xbox(Xseries),Irrelevant,"Microsoft Apparently Has 16 First-Party Xbox Studios, But That Doesn't Add Up purexbox.com/news/2020/03/m… #Microsoft #Xbox #XboxOne #XboxSeriesX https://t.co/WZHHIwK1GL"
2025-12-09T00:04:37.297098,2219,CallOfDuty,Positive,this quarantine got me bored af playing call of duty anyone wanna call 🙈
2025-12-09T00:09:36.299138,4444,Google,Neutral,"This is....odd. @Google suggests the most deadly terrorst attacks were committed by the USAAF. But also acknowledge that September 11, 2001 was the most deadly terrorist attack ""in history."" 

Any thoughts on this @searchliaison ? pic.twitter.com/zfJFGLXTMp"
2025-12-09T00:13:07.958763,10128,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,"How Abhijeet Bhayya ur efforts are incredible and the way you try to satisfy our wishes are very good hope you continue the same with the good health and wealth

Love fron Hyderabad"
2025-12-09T00:13:49.605580,11431,TomClancysRainbowSix,Negative,@Rainbow6Game when will you ban mnk/cronos players on console? The game will die on ps/xbox because of that cheater. 😭
2025-12-09T00:19:04.021378,5495,Hearthstone,Positive,Team 5 what a great media/announcement day. You guys always manage to surprise the Hearthstone community when we think we’ve seen it all. Keep up the phenomenal work. @PlayHearthstone #Hearthstone pic.twitter.com/qsQFw4ZA6v
2025-12-09T00:24:13.232615,12689,WorldOfCraft,Positive,@WarcraftDevs this would be incredible!
2025-12-09T00:27:48.379116,9446,Overwatch,Negative,Removing mcree’s noose because ur pussies enit @PlayOverwatch
2025-12-09T00:29:56.566873,3108,Dota2,Negative,wtf
2025-12-09T00:30:32.655122,1373,Battlefield,Negative,I have noticed streamers I watch who are now playing other games other than Battlefield V are more relaxed as well as having a better state of mind.  Has Battlefield V really had such a impact on peoples mental health?  It seems so.  #BattlefieldV
2025-12-09T00:34:10.672132,10588,RedDeadRedemption(RDR),Neutral,"@6th__man playing red dead redemption-

“Oh shit a bear!” *starts running* 

Me- you can’t out run a bear they run like 40mph 

Him- what?
*immediately mauled by bear*"
2025-12-09T00:39:40.238140,3980,Cyberpunk2077,Positive,This looks like a poster for a 90s action movie and I love every damn bit of it
2025-12-09T00:41:13.517104,4905,GrandTheftAuto(GTA),Irrelevant,"The ultimate pruning machine! @stihlusa GTA 26 has a 4"" bar and chain. Super lightweight making it perfect for landscapers or homeowners looking for a smaller machine vs manually trimming with a… instagram.com/p/B74-nElB3eG/…"
2025-12-09T00:46:14.143919,7516,LeagueOfLegends,Neutral,"♥️ Suikoden 2
1️⃣ Alex Kidd in Miracle World
😢 Persona 3
😂 Soul Calibur 2
🤬 League of Legends
⚠ Nier Automata"
2025-12-09T00:50:43.843846,5708,HomeDepot,Positive,Thank you to Matching funds Home Depot RW payment #215545 for your generous donation to support clean water through #teamworldvision! teamworldvision.org/index.cfm?fuse…
2025-12-09T00:53:00.996256,11504,TomClancysRainbowSix,Positive,"Tom Clancy's Rainbow Six Siege is a great game to play with no negatives, welp i guess im back on the grind pic.twitter.com/0Wn3AreahG"
2025-12-09T00:53:54.956459,2165,CallOfDuty,Neutral,"Late night stream with the boys! Come watch some warzone runs as we struggle to get a dub! #warzone #callofduty #battleroyale #facebookgaming 

Facebook.com/YetiCasual instagram.com/p/CEYfcX0heDs/…"
2025-12-09T00:54:02.198003,2962,Dota2,Positive,guess i'll broke.
2025-12-09T00:58:48.916456,314,Amazon,Negative,Please explain how this is possible! How can they let companies overcharge for this? It’s a scam! @amazon shame on you! pic.twitter.com/MQB7BUPthx
2025-12-09T01:03:05.046257,9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to see the new PS5, what's going on right now is so much more important."
2025-12-09T01:05:10.951458,4891,GrandTheftAuto(GTA),Irrelevant,"⭐️ Toronto is the arts and culture capital of Canada, it’s no wonder! If you want to start planning, be sure to check out our GTA Real Estate market report for Fall 2020, it has all the info you need to finally make a move! blog.remax.ca/toronto-housin… twitter.com/kevinyoufool/s…"
